VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-06-01 08:00:41,2016-06-01 08:05:22,1,1.0,-73.9850006104,40.7639923096,1,N,-73.993850708,40.755569458,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-06-01 08:00:41,2016-06-01 08:09:28,2,1.3,-73.959274292,40.7833061218,1,N,-73.9660110474,40.7930335999,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
1,2016-06-01 08:00:41,2016-06-01 08:02:46,1,0.3,-73.9728622437,40.7563819885,1,N,-73.9727249146,40.759601593,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15
2,2016-06-01 08:00:41,2016-06-01 08:03:31,1,0.45,-73.9687194824,40.7615203857,1,N,-73.9727401733,40.7565612793,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-06-01 08:00:41,2016-06-01 08:06:24,1,0.74,-73.9385452271,40.7958755493,1,N,-73.947265625,40.7910003662,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-01 08:00:41,2016-06-01 08:18:27,1,2.42,-73.9552383423,40.7744789124,1,N,-73.9789123535,40.7508087158,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3
1,2016-06-01 08:00:42,2016-06-01 08:19:00,1,1.7,-73.9620513916,40.7734985352,1,N,-73.9795455933,40.7552070618,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2016-06-01 08:00:42,2016-06-01 08:41:38,1,11.9,-73.8854141235,40.7731285095,1,N,-73.983757019,40.7437553406,1,38.5,0.0,0.5,11.2,5.54,0.3,56.04
1,2016-06-01 08:00:42,2016-06-01 08:11:27,1,1.2,-73.986289978,40.7592315674,1,N,-73.9909896851,40.7504425049,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-06-01 08:00:42,2016-06-01 08:09:24,1,1.3,-73.9858932495,40.7664489746,1,N,-74.0025558472,40.7607536316,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-01 08:00:42,2016-06-01 08:04:17,6,0.62,-73.9401702881,40.8005828857,1,N,-73.9353027344,40.8051834106,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-01 08:00:43,2016-06-01 08:15:38,1,2.3,-73.9463043213,40.7730178833,1,N,-73.9766464233,40.7594642639,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,2016-06-01 08:00:43,2016-06-01 08:09:07,1,1.1,-73.981880188,40.7702484131,1,N,-73.9686660767,40.7617301941,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-01 08:00:43,2016-06-01 08:21:52,2,3.22,-74.0106277466,40.7177085876,1,N,-73.9876403809,40.7557792664,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-06-01 08:00:43,2016-06-01 08:05:48,1,0.76,-73.9855651855,40.7419281006,1,N,-73.9914245605,40.731967926,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-01 08:00:43,2016-06-01 08:14:47,5,3.25,-73.9641342163,40.8031463623,1,N,-73.9423065186,40.8397483826,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
1,2016-06-01 08:00:44,2016-06-01 08:07:20,1,0.7,-73.9687728882,40.7864494324,1,N,-73.9791259766,40.7867774963,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-01 08:00:44,2016-06-01 08:09:11,1,1.4,-73.9920578003,40.7495079041,1,N,-73.9957275391,40.7331390381,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-06-01 08:00:44,2016-06-01 08:05:05,1,0.7,-73.9591598511,40.7834968567,1,N,-73.9642868042,40.7748680115,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-01 08:00:44,2016-06-01 08:17:35,1,4.7,-73.9886322021,40.6973457336,1,N,-73.9778060913,40.7368392944,1,16.0,0.0,0.5,2.5,0.0,0.3,19.3
2,2016-06-01 08:00:44,2016-06-01 08:21:19,1,6.49,-73.9927825928,40.6975440979,1,N,-73.9719619751,40.7541618347,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2016-06-01 08:00:44,2016-06-01 08:20:40,1,1.57,-74.0010681152,40.7521591187,1,N,-73.9818344116,40.7573356628,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-06-01 08:00:44,2016-06-01 08:08:56,1,1.53,-73.97605896,40.7403793335,1,N,-73.9697570801,40.7580413818,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2016-06-01 08:00:45,2016-06-01 08:23:16,1,2.3,-73.9527816772,40.7919158936,1,N,-73.9687271118,40.7646827698,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
1,2016-06-01 08:00:45,2016-06-01 08:03:04,1,0.2,-73.9618225098,40.7597465515,1,N,-73.9580307007,40.7612724304,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2016-06-01 08:00:45,2016-06-01 08:28:06,1,6.5,-73.9652023315,40.7591934204,1,N,-74.0141906738,40.7117462158,1,25.5,0.0,0.5,3.0,0.0,0.3,29.3
1,2016-06-01 08:00:45,2016-06-01 08:11:36,2,1.6,-73.9582595825,40.7727355957,1,N,-73.9768753052,40.7803077698,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
1,2016-06-01 08:00:45,2016-06-01 08:10:25,2,2.2,-73.9896011353,40.7765846252,1,N,-73.9687652588,40.7934989929,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-06-01 08:00:45,2016-06-01 08:08:25,3,1.1,-73.9867019653,40.7258033752,1,N,-73.9864654541,40.7369308472,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-06-01 08:00:45,2016-06-01 08:10:48,3,1.69,-73.991065979,40.7503738403,1,N,-73.9926757812,40.7306861877,1,8.5,0.0,0.5,3.0,0.0,0.3,12.3
2,2016-06-01 08:00:45,2016-06-01 08:05:20,1,0.69,-73.9480438232,40.7703666687,1,N,-73.9592971802,40.7743797302,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2016-06-01 08:00:46,2016-06-01 08:07:58,1,0.9,-73.9842910767,40.751865387,1,N,-73.9836807251,40.7409667969,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-01 08:00:46,2016-06-01 08:06:17,2,1.0,-73.975112915,40.7875900269,1,N,-73.9656143188,40.8005523682,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2016-06-01 08:00:46,2016-06-01 08:12:32,1,1.57,-73.9595413208,40.7712936401,1,N,-73.9737472534,40.7547035217,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-06-01 08:00:46,2016-06-01 08:12:53,2,3.17,-73.9465103149,40.7806625366,1,N,-73.9745483398,40.7533416748,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-06-01 08:00:46,2016-06-01 08:05:21,1,0.38,-73.9577407837,40.7792472839,1,N,-73.9558486938,40.783618927,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-01 08:00:46,2016-06-01 08:08:24,1,1.1,-73.9685134888,40.7864952087,1,N,-73.9784164429,40.7731208801,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-01 08:00:47,2016-06-01 08:49:20,1,6.2,-73.9587860107,40.8101959229,1,N,-73.9713287354,40.7445449829,1,32.0,0.0,0.5,9.8,0.0,0.3,42.6
1,2016-06-01 08:00:47,2016-06-01 09:14:57,1,19.9,-73.7766189575,40.6451263428,2,N,-74.0082168579,40.7377624512,1,52.0,0.0,0.5,11.66,5.54,0.3,70.0
2,2016-06-01 08:00:47,2016-06-01 08:22:53,1,5.64,-74.0071182251,40.7076568604,1,N,-73.9741287231,40.7567710876,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
1,2016-06-01 08:00:48,2016-06-01 08:08:53,1,1.6,-74.002166748,40.7348251343,1,N,-74.0135498047,40.715675354,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-06-01 08:00:48,2016-06-01 08:11:36,1,1.5,-73.9826431274,40.7423934937,1,N,-73.9705505371,40.7606811523,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2016-06-01 08:00:48,2016-06-01 08:14:49,1,1.6,-73.9888687134,40.7456474304,1,N,-73.9721755981,40.759853363,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
1,2016-06-01 08:00:48,2016-06-01 08:12:42,1,4.3,-73.9837265015,40.7260360718,1,N,-74.0157394409,40.7116279602,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
1,2016-06-01 08:00:48,2016-06-01 08:02:46,1,0.2,-74.0071258545,40.704044342,1,N,-74.0047302246,40.7062492371,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-06-01 08:00:48,2016-06-01 08:09:06,1,1.15,-73.9550018311,40.78855896,1,N,-73.9735488892,40.7951011658,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-01 08:00:48,2016-06-01 08:04:35,1,0.73,-73.9582901001,40.7729187012,1,N,-73.9544296265,40.7814788818,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-06-01 08:00:48,2016-06-01 08:07:04,5,0.96,-73.9868164062,40.7339782715,1,N,-73.974571228,40.736328125,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-06-01 08:00:48,2016-06-01 08:12:08,1,1.17,-73.9849777222,40.7477607727,1,N,-73.9757614136,40.7373886108,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-01 08:00:48,2016-06-01 08:14:02,1,1.47,-73.9575042725,40.7825317383,1,N,-73.966583252,40.7673912048,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-06-01 08:03:47,2016-06-01 08:25:48,2,4.92,-73.9356613159,40.7997550964,1,N,-73.9780807495,40.7582130432,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-06-01 08:03:47,2016-06-01 08:11:50,1,1.1,-73.9799880981,40.7488708496,1,N,-73.9746704102,40.7616615295,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2016-06-01 08:03:47,2016-06-01 08:22:30,1,2.55,-73.9609832764,40.7811584473,1,N,-73.9332580566,40.7990493774,1,13.5,0.0,0.5,1.0,0.0,0.3,15.3
1,2016-06-01 08:03:48,2016-06-01 08:35:34,4,5.2,-73.9934158325,40.7526245117,1,Y,-74.0046310425,40.7074356079,1,23.5,0.0,0.5,4.0,0.0,0.3,28.3
1,2016-06-01 08:03:48,2016-06-01 08:11:47,1,0.9,-73.9901504517,40.7565803528,1,N,-73.9787445068,40.7627830505,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2016-06-01 08:03:48,2016-06-01 08:12:26,1,1.23,-73.9983825684,40.74451828,1,N,-73.9833297729,40.7345809937,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,2016-06-01 08:03:48,2016-06-01 08:14:17,1,1.33,-73.9968109131,40.7424087524,1,N,-73.982131958,40.7520599365,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
1,2016-06-01 08:03:49,2016-06-01 08:22:13,1,1.8,-73.9834442139,40.7301673889,1,N,-73.9744567871,40.7510261536,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2016-06-01 08:03:49,2016-06-01 08:16:33,1,1.8,-73.9731369019,40.7928352356,1,N,-73.9866485596,40.7698516846,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-06-01 08:03:49,2016-06-01 08:14:19,1,1.8,-73.9683685303,40.7868537903,1,N,-73.9789123535,40.764591217,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2016-06-01 08:03:49,2016-06-01 08:56:41,1,8.5,-73.9402999878,40.848033905,1,N,-73.9695281982,40.7467041016,1,36.5,0.0,0.5,7.45,0.0,0.3,44.75
2,2016-06-01 08:03:49,2016-06-01 08:03:58,1,0.01,-73.9682922363,40.7618293762,1,N,-73.9684829712,40.7616004944,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
2,2016-06-01 08:03:49,2016-06-01 08:08:50,1,0.91,-73.9954299927,40.7391395569,1,N,-73.9815063477,40.7356681824,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-06-01 08:03:49,2016-06-01 08:10:07,1,1.38,-73.9623794556,40.7674560547,1,N,-73.9538650513,40.7829208374,1,7.0,0.0,0.5,0.5,0.0,0.3,8.3
1,2016-06-01 08:03:50,2016-06-01 08:16:31,1,1.6,-73.9751815796,40.7874679565,1,N,-73.9800186157,40.7710227966,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
1,2016-06-01 08:03:50,2016-06-01 08:26:28,1,4.9,-73.970954895,40.7495231628,1,N,-74.0104598999,40.7033233643,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85
1,2016-06-01 08:03:50,2016-06-01 08:17:08,1,1.7,-73.9626235962,40.7669334412,1,N,-73.9534835815,40.7883872986,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-06-01 08:03:50,2016-06-01 08:59:03,3,11.58,-73.863899231,40.7696800232,1,N,-73.9783325195,40.7664794922,1,41.0,0.0,0.5,8.0,5.54,0.3,55.34
2,2016-06-01 08:03:50,2016-06-01 08:20:49,1,1.47,-73.974029541,40.755191803,1,N,-73.9774475098,40.7642288208,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-06-01 08:03:50,2016-06-01 08:10:21,1,1.05,-73.9536437988,40.7786483765,1,N,-73.9697799683,40.7855491638,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-01 08:03:51,2016-06-01 08:26:28,1,2.7,-73.9777526855,40.7464027405,1,N,-73.9520339966,40.7728614807,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
1,2016-06-01 08:03:51,2016-06-01 08:10:09,2,0.6,-73.9658813477,40.7587356567,1,N,-73.9723892212,40.7496643066,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-01 08:03:51,2016-06-01 08:12:23,1,1.2,-73.9796600342,40.7334022522,1,N,-73.9805526733,40.7426300049,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2016-06-01 08:03:51,2016-06-01 08:07:10,2,0.5,-73.9612731934,40.7691841125,1,N,-73.9543838501,40.7705612183,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-06-01 08:03:51,2016-06-01 08:07:40,2,0.51,0.0,0.0,1,N,0.0,0.0,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-01 08:03:51,2016-06-01 08:23:00,1,2.85,-74.0142974854,40.7180023193,1,N,-73.99949646,40.7539100647,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-06-01 08:03:51,2016-06-01 08:25:26,1,3.99,-73.925491333,40.7728805542,1,N,-73.9753723145,40.7634315491,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
1,2016-06-01 08:03:52,2016-06-01 08:20:30,1,1.6,-73.9754562378,40.7523727417,1,N,-73.9589233398,40.7638130188,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-06-01 08:03:52,2016-06-01 08:10:07,5,0.64,-73.9566040039,40.7781677246,1,N,-73.950553894,40.772605896,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-01 08:03:52,2016-06-01 08:20:59,1,2.47,-73.9905319214,40.7314796448,1,N,-73.9728622437,40.7615814209,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-06-01 08:03:52,2016-06-01 08:12:32,1,0.85,-73.9905471802,40.7562866211,1,N,-73.978843689,40.7562217712,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-01 08:03:53,2016-06-01 08:12:32,1,0.7,-73.9635925293,40.7716636658,1,N,-73.9545211792,40.7658615112,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-06-01 08:03:53,2016-06-01 08:54:12,1,12.2,-73.8706359863,40.7735977173,1,N,-74.0101165771,40.7113761902,1,40.5,0.0,0.5,8.26,0.0,0.3,49.56
2,2016-06-01 08:03:53,2016-06-01 08:25:00,1,3.01,-73.9965820312,40.7633476257,1,N,-74.0068893433,40.7330055237,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2016-06-01 08:03:53,2016-06-01 08:51:52,5,12.98,-73.8636779785,40.769618988,1,N,-73.9788284302,40.7617683411,1,42.5,0.0,0.5,12.21,5.54,0.3,61.05
1,2016-06-01 08:03:54,2016-06-01 08:10:47,1,1.0,-73.9567108154,40.7714614868,1,N,-73.9585800171,40.7812690735,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-01 08:03:54,2016-06-01 08:09:36,1,0.8,-73.9748764038,40.753238678,1,N,-73.9850997925,40.7476577759,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2016-06-01 08:03:54,2016-06-01 08:09:57,1,0.99,-73.9594955444,40.7742652893,1,N,-73.953666687,40.7851333618,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-01 08:00:49,2016-06-01 08:15:00,1,3.3,-74.0073013306,40.734172821,1,N,-74.0064697266,40.7058334351,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
1,2016-06-01 08:00:49,2016-06-01 08:10:27,1,1.8,-73.9944915771,40.7406845093,1,N,-73.9775543213,40.7641372681,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2016-06-01 08:00:49,2016-06-01 08:50:54,1,19.14,-73.9953536987,40.6881790161,1,N,-73.8054122925,40.6611404419,1,55.0,0.0,0.5,11.16,0.0,0.3,66.96
2,2016-06-01 08:00:49,2016-06-01 08:18:58,6,1.86,-73.9837417603,40.6807174683,1,N,-73.9866790771,40.7026481628,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,2016-06-01 08:00:49,2016-06-01 08:10:52,5,0.96,-73.9596862793,40.7803001404,1,N,-73.9734268188,40.7877616882,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-06-01 08:00:50,2016-06-01 08:13:00,3,1.1,-74.0043945312,40.7220840454,1,N,-73.98777771,40.722618103,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2016-06-01 08:00:50,2016-06-01 08:05:15,1,0.5,-73.9752960205,40.7561378479,1,N,-73.969367981,40.7621536255,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2016-06-01 08:00:50,2016-06-01 09:24:47,6,19.65,-73.7767105103,40.6453704834,2,N,-74.0088577271,40.7381896973,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
1,2016-06-01 08:00:51,2016-06-01 08:10:18,1,0.9,-73.965423584,40.7719612122,1,N,-73.9565353394,40.7839279175,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35
1,2016-06-01 08:00:51,2016-06-01 08:14:06,1,2.2,-73.9932785034,40.7364616394,1,N,-73.9752349854,40.7553215027,1,10.5,0.0,0.5,1.13,0.0,0.3,12.43
1,2016-06-01 08:00:51,2016-06-01 08:13:35,1,2.5,0.0,0.0,1,N,0.0,0.0,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
1,2016-06-01 08:00:51,2016-06-01 08:15:52,1,2.1,-73.9529495239,40.7865486145,1,N,-73.9727859497,40.7590103149,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2016-06-01 08:00:51,2016-06-01 08:13:17,1,0.9,-73.9636306763,40.7659912109,1,N,-73.9730911255,40.7587928772,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2016-06-01 08:00:51,2016-06-01 08:05:18,1,0.6,-73.9537811279,40.770614624,1,N,-73.9460449219,40.7737693787,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-01 08:00:51,2016-06-01 08:10:55,1,1.9,-73.9789123535,40.7362289429,1,N,-73.9686508179,40.7590827942,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2016-06-01 08:00:51,2016-06-01 08:13:47,1,1.74,-73.9560394287,40.7760238647,1,N,-73.9717102051,40.760471344,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-06-01 08:00:51,2016-06-01 08:37:25,1,11.88,-73.8639984131,40.7700538635,1,N,-73.9705505371,40.7550086975,1,36.5,0.0,0.5,8.57,5.54,0.3,51.41
2,2016-06-01 08:00:51,2016-06-01 08:21:52,3,4.8,-73.9472732544,40.7841415405,1,N,-73.9865264893,40.7385787964,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-06-01 08:00:51,2016-06-01 08:29:29,1,3.98,-73.983833313,40.676158905,1,N,-74.0137329102,40.7145385742,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2016-06-01 08:00:51,2016-06-01 08:09:32,1,0.87,-73.9807128906,40.7381095886,1,N,-73.994468689,40.7434692383,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-06-01 08:00:51,2016-06-01 08:16:26,1,1.97,-73.9596252441,40.7710990906,1,N,-73.9740066528,40.7474708557,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-06-01 08:00:51,2016-06-01 08:09:17,1,0.68,-73.9831008911,40.7667884827,1,N,-73.972442627,40.7635993958,1,7.0,0.0,0.5,1.1,0.0,0.3,8.9
1,2016-06-01 08:00:52,2016-06-01 08:08:46,1,0.9,-73.971244812,40.6806907654,1,N,-73.978012085,40.6903572083,1,6.5,0.0,0.5,1.7,0.0,0.3,9.0
1,2016-06-01 08:00:52,2016-06-01 08:11:13,1,1.8,-73.9600067139,40.7736473083,1,N,-73.971496582,40.7510566711,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2016-06-01 08:00:52,2016-06-01 08:08:37,1,1.0,-73.9386825562,40.8028793335,1,N,-73.9525375366,40.804889679,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2016-06-01 08:00:52,2016-06-01 08:13:52,1,3.2,-73.9563446045,40.7671775818,1,N,-73.9387435913,40.8050765991,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2016-06-01 08:00:52,2016-06-01 08:08:33,5,0.56,-73.9713439941,40.7560310364,1,N,-73.9752578735,40.7527580261,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-01 08:00:52,2016-06-01 08:16:43,1,2.6,-73.987411499,40.732925415,1,N,-73.9723510742,40.7619552612,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,2016-06-01 08:00:52,2016-06-01 08:23:24,1,4.72,-73.9806137085,40.7635726929,1,N,-74.0139312744,40.7147712708,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
1,2016-06-01 08:00:53,2016-06-01 08:09:05,1,1.0,-74.0020675659,40.7152404785,1,N,-73.9918365479,40.7259559631,1,7.0,0.0,0.5,0.39,0.0,0.3,8.19
1,2016-06-01 08:00:53,2016-06-01 08:21:14,1,11.6,-73.8627929688,40.7688789368,1,N,-73.7889862061,40.6415290833,1,32.5,0.0,0.5,3.0,0.0,0.3,36.3
1,2016-06-01 08:00:53,2016-06-01 08:17:57,1,6.9,-73.9478149414,40.7751998901,1,N,-74.0113296509,40.7018127441,1,22.0,0.0,0.5,3.0,0.0,0.3,25.8
2,2016-06-01 08:00:53,2016-06-01 08:11:03,2,0.62,-73.9549026489,40.789188385,1,N,-73.9560317993,40.7820205688,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-06-01 08:00:53,2016-06-01 08:28:37,1,2.79,-73.9562835693,40.7680511475,1,N,-73.9901199341,40.7517089844,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-06-01 08:00:53,2016-06-01 08:26:16,1,2.29,-73.9616088867,40.7741508484,1,N,-73.9617233276,40.7741203308,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
1,2016-06-01 08:00:54,2016-06-01 08:04:47,1,0.9,-73.9722976685,40.7966499329,1,N,-73.9623947144,40.8048248291,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2016-06-01 08:00:54,2016-06-01 08:19:26,2,3.8,-73.9454574585,40.7784767151,1,N,-73.9765167236,40.7396316528,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2016-06-01 08:00:54,2016-06-01 08:03:55,1,0.6,-73.993850708,40.736000061,1,N,-73.9950485229,40.729385376,1,4.5,0.0,0.5,0.79,0.0,0.3,6.09
2,2016-06-01 08:03:54,2016-06-01 08:20:41,1,2.14,-74.0034942627,40.7387237549,1,N,-73.9786071777,40.7526779175,1,12.0,0.0,0.5,1.28,0.0,0.3,14.08
2,2016-06-01 08:03:54,2016-06-01 08:20:11,2,0.8,-73.9738693237,40.7491264343,1,N,-73.985206604,40.7528800964,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
2,2016-06-01 08:03:54,2016-06-01 08:12:40,1,0.68,-73.9982528687,40.7454910278,1,N,-74.0040283203,40.7509269714,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-01 08:03:55,2016-06-01 08:28:41,1,3.3,-74.0085906982,40.719997406,1,N,-74.0059509277,40.7436904907,1,16.5,0.0,0.5,1.5,0.0,0.3,18.8
1,2016-06-01 08:03:55,2016-06-01 08:29:23,1,4.8,-73.9909286499,40.7346763611,1,N,-73.9830474854,40.7842254639,1,20.5,0.0,0.5,6.35,0.0,0.3,27.65
1,2016-06-01 08:03:55,2016-06-01 08:21:02,1,1.6,-73.9921417236,40.7642784119,1,N,-73.9957580566,40.7506980896,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-06-01 08:03:55,2016-06-01 08:26:14,1,2.43,-73.9460144043,40.7777252197,1,N,-73.9781112671,40.7770385742,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
1,2016-06-01 08:03:56,2016-06-01 08:12:43,1,1.4,-73.9990463257,40.7549209595,1,N,-74.0056762695,40.74559021,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2016-06-01 08:03:56,2016-06-01 08:22:46,1,2.46,-73.9772720337,40.7523117065,1,N,-74.0070571899,40.741519928,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-06-01 08:03:56,2016-06-01 08:09:33,1,0.59,-73.9753952026,40.75548172,1,N,-73.9803314209,40.7591667175,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-01 08:03:56,2016-06-01 08:13:39,1,0.74,-73.9830474854,40.7306213379,1,N,-73.9859695435,40.7238807678,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-01 08:03:57,2016-06-01 08:07:53,1,0.4,-73.9839172363,40.7262153625,1,N,-73.9892730713,40.7300872803,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2016-06-01 08:03:57,2016-06-01 08:11:30,2,1.0,0.0,0.0,1,N,0.0,0.0,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-01 08:03:57,2016-06-01 08:07:24,1,0.4,-73.9699707031,40.7537994385,1,N,-73.975944519,40.7556724548,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2016-06-01 08:03:57,2016-06-01 08:11:30,3,0.6,-73.9919052124,40.7459564209,1,N,-74.0005950928,40.7477645874,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2016-06-01 08:03:57,2016-06-01 08:18:35,1,1.7,-74.0042572021,40.7525596619,1,N,-73.981590271,40.7498512268,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
